nohup: ignoring input
iteration=0 	 commit=8426d9b4d4df1da3c5b2d759e509ae1c50a86667 	 equal=0 	 total=0 	 percentage=0.0
iteration=2444 	 commit=910310d3baa5475f8e571509a464c9e52fed91dd 	 equal=380 	 total=1862 	 percentage=20.408163265306122
iteration=2445 	 commit=facfcd497f1ac61fcd66ff7736c08ad03c527f18 	 equal=380 	 total=1863 	 percentage=20.397208803005903
iteration=2446 	 commit=b4033173253a0ce443a27d95dcb6c575f1bc272e 	 equal=381 	 total=1864 	 percentage=20.43991416309013
iteration=2447 	 commit=9bf05e7364295cc6322f2ebb413994a2f42c4a80 	 equal=381 	 total=1865 	 percentage=20.428954423592494
iteration=2448 	 commit=e39e758a73c08953d477c8e024ffbd1e2edfe6a5 	 equal=381 	 total=1866 	 percentage=20.418006430868168
iteration=2449 	 commit=5438d77221e5f909b2f1990721ec56ec352b932b 	 equal=381 	 total=1867 	 percentage=20.407070166041777
iteration=2450 	 commit=6905ae900bc5ac4bd1374ff3c625a236b53f80dd 	 equal=381 	 total=1868 	 percentage=20.396145610278374
iteration=2451 	 commit=ada82930fd9f81b7da96ea11faec9f5b79df3bca 	 equal=381 	 total=1869 	 percentage=20.38523274478331
iteration=2452 	 commit=f36e3196585d0658f103954b6d3a188d1bdac9d7 	 equal=382 	 total=1870 	 percentage=20.427807486631018
iteration=2453 	 commit=0cea28a7859a2a82740e9201102c5e29df787ac8 	 equal=382 	 total=1871 	 percentage=20.416889363976484
iteration=2454 	 commit=d2ebdc045bae7c8ed0e62729ca455444c076b1bb 	 equal=382 	 total=1872 	 percentage=20.405982905982906
iteration=2455 	 commit=81ede6bfcedb9304974110e00a2a4ba301afb4f7 	 equal=382 	 total=1873 	 percentage=20.395088093966898
iteration=2456 	 commit=2b579b4b83f7ebc527089fcb5f18b8531858609c 	 equal=382 	 total=1874 	 percentage=20.384204909284954
iteration=2457 	 commit=a1d0e1a11adf5fac8f30cc3cf1da6162174a5ce9 	 equal=382 	 total=1875 	 percentage=20.37333333333333
iteration=2458 	 commit=897573983977e2bdfe405bd056abccc1db1e0f8d 	 equal=382 	 total=1876 	 percentage=20.362473347547976
iteration=2459 	 commit=d07abcc6c7064040c15444a7727c39c707130f60 	 equal=382 	 total=1877 	 percentage=20.35162493340437
iteration=2460 	 commit=189378142a70398ad538af66b62430bc9ea3c645 	 equal=382 	 total=1878 	 percentage=20.340788072417464
iteration=2461 	 commit=82749b765e1fa657b7d68c64426428951db066d8 	 equal=382 	 total=1879 	 percentage=20.329962746141565
iteration=2462 	 commit=2b590aea4084ac851a59790189d87f278c56685e 	 equal=382 	 total=1880 	 percentage=20.319148936170212
iteration=2463 	 commit=547e47649fa086e49c146464a2d4a33de713d4b7 	 equal=382 	 total=1881 	 percentage=20.3083466241361
iteration=2464 	 commit=41dd32e18ecbb298437c124cbab60de1f90babbb 	 equal=382 	 total=1882 	 percentage=20.297555791710945
iteration=2465 	 commit=5d3cc5def8d2566fdd1741732ad207d4beed1230 	 equal=383 	 total=1883 	 percentage=20.339883165161975
iteration=2466 	 commit=53db607963177fb91e566f4790f15e3fbcbdad61 	 equal=383 	 total=1884 	 percentage=20.32908704883227
iteration=2467 	 commit=cbf0c7a103bd69a2b8d8a55f676cf7bb08058909 	 equal=383 	 total=1885 	 percentage=20.318302387267906
iteration=2468 	 commit=4c399c5dfbb094d4bd151d49abd3d998ed1d757d 	 equal=383 	 total=1886 	 percentage=20.307529162248144
iteration=2469 	 commit=b47209849321b17e2037bfa46abf530e69bcc869 	 equal=383 	 total=1887 	 percentage=20.296767355590887
iteration=2470 	 commit=84b3daebbd09b334db0fa125700ffdb1d326c4f6 	 equal=383 	 total=1888 	 percentage=20.28601694915254
iteration=2471 	 commit=f6978173e03fdbe5536887b08beb53884f7c1a18 	 equal=383 	 total=1889 	 percentage=20.27527792482795
iteration=2472 	 commit=e02483dbc031ca0cdba17cb511c1e674551f90c5 	 equal=383 	 total=1890 	 percentage=20.264550264550266
iteration=2473 	 commit=9e58e0df8f1d9abe7d9506b9685fb2362acf2b31 	 equal=383 	 total=1891 	 percentage=20.25383395029085
iteration=2474 	 commit=690efef3dee98ff05414b80ae6fa33a115ba6cdc 	 equal=383 	 total=1892 	 percentage=20.243128964059196
iteration=2475 	 commit=b9e92c8b0dd9d27a23459c2b097556abdfc096af 	 equal=384 	 total=1893 	 percentage=20.28526148969889
iteration=2476 	 commit=4376c9bc5fb03b432f266db33041438e75440f31 	 equal=385 	 total=1894 	 percentage=20.327349524815205
iteration=2477 	 commit=f94cd2201c3a8d341db448f2719dfb0ae4338adf 	 equal=385 	 total=1895 	 percentage=20.316622691292878
iteration=2478 	 commit=fdbb243ff9980870c54676f3b2597b110ab82864 	 equal=385 	 total=1896 	 percentage=20.30590717299578
iteration=2479 	 commit=c1565c16edc487f32d87d1742a7c8e76d0b10236 	 equal=385 	 total=1897 	 percentage=20.29520295202952
iteration=2480 	 commit=394646891cc406ce2a0f1586409c043c9caeab4e 	 equal=386 	 total=1898 	 percentage=20.337197049525816
iteration=2481 	 commit=d69aa510883b18be4f28a937f19b2d63192af45d 	 equal=386 	 total=1899 	 percentage=20.326487625065823
iteration=2482 	 commit=afe849c9b45e00f2bd31606aad3d2bb7a38ef5d2 	 equal=387 	 total=1900 	 percentage=20.36842105263158
iteration=2483 	 commit=ccd678ea3ed3b43b7f62fa9c734e2ec086d1e086 	 equal=387 	 total=1901 	 percentage=20.3577064702788
iteration=2484 	 commit=bb92ef23cbbdfc57828a610fb00712b6af6a6524 	 equal=388 	 total=1902 	 percentage=20.39957939011567
iteration=2485 	 commit=bb48f456d92077e431af489c87031373c916463a 	 equal=389 	 total=1903 	 percentage=20.441408302679978
iteration=2486 	 commit=df802dc74b12f0cdee1df0ec119a21022a94545a 	 equal=389 	 total=1904 	 percentage=20.430672268907564
iteration=2487 	 commit=e23da9edee5034dd62d09f44cd2e9a8a3e32dedd 	 equal=390 	 total=1905 	 percentage=20.47244094488189
iteration=2488 	 commit=4db2cddeee6889a3e7ed9a17a31049d45a6fe22f 	 equal=390 	 total=1906 	 percentage=20.461699895068204
iteration=2489 	 commit=f9dec5fc84199a782c4ad9c1ec8913574cdfdcd1 	 equal=391 	 total=1907 	 percentage=20.503408495018352
iteration=2490 	 commit=6b8725b0eec4379ec810727cc1dccae6feeff21e 	 equal=392 	 total=1908 	 percentage=20.545073375262053
iteration=2491 	 commit=6955666290c7fd1e74126679441686223804ce06 	 equal=393 	 total=1909 	 percentage=20.586694604504977
iteration=2492 	 commit=5298392c5ab452706b71a992b17e2a1bb2addde3 	 equal=394 	 total=1910 	 percentage=20.628272251308903
iteration=2493 	 commit=1ceec7437090bea4be7202b7f86e9d566e79f87f 	 equal=394 	 total=1911 	 percentage=20.617477760334904
iteration=2494 	 commit=2a84c29bc33259cfc59e00956c953d235d3d8843 	 equal=394 	 total=1912 	 percentage=20.606694560669457
iteration=2495 	 commit=4d8a1103d3a066b9e97b22b33837d002845c222f 	 equal=395 	 total=1913 	 percentage=20.64819654992159
iteration=2496 	 commit=202de59254b12e32fb0da2e039787b9581e56161 	 equal=396 	 total=1914 	 percentage=20.689655172413794
iteration=2497 	 commit=f858a155c2289015701c2c03fd99bc1e3688eefb 	 equal=396 	 total=1915 	 percentage=20.678851174934724
iteration=2498 	 commit=9e7de9473c65baee1f567852a778f2d33a47ea83 	 equal=397 	 total=1916 	 percentage=20.72025052192067
iteration=2499 	 commit=0c8f5fc2fdcadc8fe6e89c32bf3a1f7456328899 	 equal=397 	 total=1917 	 percentage=20.709441836202398
iteration=2500 	 commit=1527d8f00d4a99997cf73f50fe159ddba8681f8f 	 equal=397 	 total=1918 	 percentage=20.698644421272157
iteration=2501 	 commit=8efaf8af81ec1daf7a9881373d08a01fc2dc72e4 	 equal=397 	 total=1919 	 percentage=20.68785825951016
iteration=2502 	 commit=c3525610fea8554e6ee4cb9bdd144d25764ddfad 	 equal=398 	 total=1920 	 percentage=20.729166666666668
iteration=2503 	 commit=7ba62e29856458469ae42a7be83856a0ec81e539 	 equal=398 	 total=1921 	 percentage=20.718375845913588
iteration=2504 	 commit=8fd28611d5438b913dc7536d175df106727e2584 	 equal=398 	 total=1922 	 percentage=20.707596253902185
iteration=2505 	 commit=93869acb2c33060b6a6f87ac80cd5d229ef8211f 	 equal=399 	 total=1923 	 percentage=20.74882995319813
iteration=2506 	 commit=480a1da34a496898d4cd3a9c695476e4f0a264fc 	 equal=400 	 total=1924 	 percentage=20.79002079002079
iteration=2507 	 commit=59e29733353159ecae3b73719043a75097583ccd 	 equal=400 	 total=1925 	 percentage=20.77922077922078
iteration=2508 	 commit=5d09be48325cd17adff8b21dbff5a232bec89d84 	 equal=401 	 total=1926 	 percentage=20.82035306334372
iteration=2509 	 commit=860e285f31ad388aa6d6ad38ff7d203d49378965 	 equal=401 	 total=1927 	 percentage=20.809548521017124
iteration=2510 	 commit=eb8ac6e2a0eb84f3849d5bd50fd3bd2adb903521 	 equal=402 	 total=1928 	 percentage=20.850622406639005
iteration=2511 	 commit=b1203e036dceeb57947e88793cc7f7eb238542a0 	 equal=402 	 total=1929 	 percentage=20.839813374805598
iteration=2512 	 commit=92a0d4c67fb962679559c6bce67ab57280a99f3e 	 equal=403 	 total=1930 	 percentage=20.88082901554404
iteration=2513 	 commit=5fa55df2ca1124f67fddda2b5cb80d2bc9b7ad30 	 equal=404 	 total=1931 	 percentage=20.921802175038838
iteration=2514 	 commit=a3af42de8e65d8ac70684242589ca5e30c73c548 	 equal=404 	 total=1932 	 percentage=20.910973084886127
iteration=2515 	 commit=198be23f36466496228bdbceac2d4b8c01e3c21c 	 equal=405 	 total=1933 	 percentage=20.951888256595964
iteration=2516 	 commit=24359ae2945d0c9bd341598420f5f7678e1d1a03 	 equal=405 	 total=1934 	 percentage=20.94105480868666
iteration=2517 	 commit=6c84722afa4f207e14a1fdcd5de1557e9d3ef6f0 	 equal=405 	 total=1935 	 percentage=20.930232558139537
iteration=2518 	 commit=facb0519a08faec540f81aee045c8e1dbb7e6aed 	 equal=405 	 total=1936 	 percentage=20.91942148760331
iteration=2519 	 commit=ffdca3522e757f0203b7bdbe5bccb0ae826bfd81 	 equal=405 	 total=1937 	 percentage=20.908621579762517
iteration=2520 	 commit=4d7469b610814d2ebb1e89aebebdeb68abfe7f4e 	 equal=405 	 total=1938 	 percentage=20.897832817337463
iteration=2521 	 commit=2b84e36b93841cac5b1d43cb7ec7324840f4fd59 	 equal=405 	 total=1939 	 percentage=20.887055183084062
iteration=2522 	 commit=85bda9eef51e69384fe23114feaeeedfb6bb5f8c 	 equal=406 	 total=1940 	 percentage=20.927835051546392
iteration=2523 	 commit=a4d3080fe3d07af9d2d3124b8f49eadda7c21b44 	 equal=406 	 total=1941 	 percentage=20.917053065430192
iteration=2524 	 commit=5627d51e0576887c4133f5b77b1dfb67334b3115 	 equal=406 	 total=1942 	 percentage=20.90628218331617
iteration=2525 	 commit=e64b0cada8909b97029c7fcccf12e312e7d2a9c9 	 equal=406 	 total=1943 	 percentage=20.8955223880597
iteration=2526 	 commit=7316d61a66a3dda73009d9bcf9b1bc63351b3563 	 equal=407 	 total=1944 	 percentage=20.93621399176955
iteration=2527 	 commit=e2b366c7601aeecda04f3b7ac5a2bd6eb80521bb 	 equal=407 	 total=1945 	 percentage=20.925449871465297
iteration=2528 	 commit=fa19baab7ffd96cecb1defe4ad81084c612d2704 	 equal=407 	 total=1946 	 percentage=20.91469681397739
iteration=2529 	 commit=2f8351fe48b21d935e1a1889a1c61cecd1d450ba 	 equal=407 	 total=1947 	 percentage=20.903954802259886
iteration=2530 	 commit=32d42bdcdc5d7115fea441244d334153b73b3a53 	 equal=408 	 total=1948 	 percentage=20.944558521560573
iteration=2531 	 commit=843d53aabb1aa64ac55f95c1533ff29095ab585f 	 equal=409 	 total=1949 	 percentage=20.985120574653667
iteration=2532 	 commit=5ac3386888347cb4d9b3ffc6d5abd1a4cfc8d1c9 	 equal=409 	 total=1950 	 percentage=20.974358974358974
iteration=2533 	 commit=6d182faab65f7634802904c489de6dabcb56830a 	 equal=409 	 total=1951 	 percentage=20.96360840594567
iteration=2534 	 commit=f86f4116c82654d24faa4a32a909d0c27f3d4746 	 equal=409 	 total=1952 	 percentage=20.952868852459016
iteration=2535 	 commit=7f69f0efb07d54bfb9d91ed426d2774a703be5ab 	 equal=409 	 total=1953 	 percentage=20.942140296979005
iteration=2536 	 commit=f6cab9666c90794596c0d1b3fa6ab86f94ab2f83 	 equal=409 	 total=1954 	 percentage=20.931422722620265
iteration=2537 	 commit=3deb38814df08d05dbdc99af15b0ed8dec4301ca 	 equal=410 	 total=1955 	 percentage=20.971867007672635
iteration=2538 	 commit=3b5b14a0852a911a299d97c91e09da52f66ea23d 	 equal=411 	 total=1956 	 percentage=21.012269938650306
iteration=2539 	 commit=aec671c126ab32c22adae30c8f8084b0191cd2fb 	 equal=412 	 total=1957 	 percentage=21.052631578947366
iteration=2540 	 commit=dd92af69db1f829cb6b9690026509a803e311ad0 	 equal=412 	 total=1958 	 percentage=21.04187946884576
iteration=2541 	 commit=015e97389931edf2c399fbd91e890abd048118dd 	 equal=412 	 total=1959 	 percentage=21.031138335885654
iteration=2542 	 commit=163f58dac53330b8ace2421d838b5cf399bc4bf9 	 equal=412 	 total=1960 	 percentage=21.020408163265305
iteration=2543 	 commit=dcee7d2fe035067f7042057022089c4b73be3ed7 	 equal=413 	 total=1961 	 percentage=21.06068332483427
iteration=2544 	 commit=5f0a2f6248941f758d0b1cee77a8890ff8b05c68 	 equal=414 	 total=1962 	 percentage=21.100917431192663
WARNING: Could not compile fuzz targets!
iteration=2545 	 commit=a73930228aada18cb9300f53dbcc6fafcb75caf9 	 equal=414 	 total=1962 	 percentage=21.100917431192663
iteration=2546 	 commit=a76fa251998ea83679cfad24542cf4c1aa3d6131 	 equal=414 	 total=1963 	 percentage=21.09016811003566
iteration=2547 	 commit=dd3519ab89078fb270797332f0d661b5f6b7612a 	 equal=414 	 total=1964 	 percentage=21.079429735234214
iteration=2548 	 commit=3a515df086d952e320991e7d7c64fadf9c5364e2 	 equal=415 	 total=1965 	 percentage=21.119592875318066
iteration=2549 	 commit=74897bc52f07d416c717edeb1e26e75d62e937dd 	 equal=416 	 total=1966 	 percentage=21.15971515768057
iteration=2550 	 commit=e7c989baf16aee1f2b5ad52bc512c5c02d9d4048 	 equal=416 	 total=1967 	 percentage=21.148957803762077
iteration=2551 	 commit=7a3c8314aca39e665078989a9846d79aac056db4 	 equal=416 	 total=1968 	 percentage=21.138211382113823
iteration=2552 	 commit=6f8257ec5f728889c412f6d8da0c66614ccde708 	 equal=416 	 total=1969 	 percentage=21.127475876079227
iteration=2553 	 commit=87b0191753a9e379f75864b3295125348ab4263d 	 equal=417 	 total=1970 	 percentage=21.16751269035533
iteration=2554 	 commit=56c17ba4c7bfc1ed6df3d255f056053745835769 	 equal=417 	 total=1971 	 percentage=21.15677321156773
iteration=2555 	 commit=daddc57abd31e30215922a716cb6d26422f3658b 	 equal=417 	 total=1972 	 percentage=21.146044624746448
iteration=2556 	 commit=f9cdd09191e01ef38da674ef66af408d7e309d9f 	 equal=417 	 total=1973 	 percentage=21.135326913329955
iteration=2557 	 commit=47b48583575f1b0b720bd9767527895a0ef3a385 	 equal=417 	 total=1974 	 percentage=21.12462006079027
iteration=2558 	 commit=b8d23d6e07505742bc8084df6d0f9d87a760dba7 	 equal=417 	 total=1975 	 percentage=21.113924050632914
iteration=2559 	 commit=fdecdd0cec3331605be887176f37b9c9dbcb045e 	 equal=417 	 total=1976 	 percentage=21.10323886639676
iteration=2560 	 commit=fabdaa37b62ee9daf2d87a1e6a587820e47a3a34 	 equal=418 	 total=1977 	 percentage=21.143146181082447
iteration=2561 	 commit=bc82b4d78acd281f68f2f6fcd79395bbee32ee19 	 equal=418 	 total=1978 	 percentage=21.1324570273003
iteration=2562 	 commit=dae850e0eecb3e3a4d3c08201876ae475936e285 	 equal=418 	 total=1979 	 percentage=21.12177867609904
iteration=2563 	 commit=abcc124df05fe19470abdb9d665160a7e3b01495 	 equal=418 	 total=1980 	 percentage=21.11111111111111
iteration=2564 	 commit=b4164a9aa7760be7d66f90d6af5093b9ff26fb0c 	 equal=418 	 total=1981 	 percentage=21.10045431600202
iteration=2565 	 commit=9f0d62ad9f7ace2c92bbdf11a8d0fb908f6feb1c 	 equal=418 	 total=1982 	 percentage=21.089808274470233
iteration=2566 	 commit=64ecf2421089d1f1c83fdec99901699797bd43fb 	 equal=418 	 total=1983 	 percentage=21.0791729702471
iteration=2567 	 commit=658e7caf92072fbcb1aac8737e05cb1ea4a90806 	 equal=419 	 total=1984 	 percentage=21.118951612903224
iteration=2568 	 commit=788506dd586e7da8f8593245286a4e4562c191f1 	 equal=419 	 total=1985 	 percentage=21.10831234256927
iteration=2569 	 commit=62790ab15d7fdb4ffa2b018196194d2132da3799 	 equal=419 	 total=1986 	 percentage=21.097683786505538
iteration=2570 	 commit=ad60b3ead799fe77f5bcb378a58410835b79d596 	 equal=419 	 total=1987 	 percentage=21.08706592853548
iteration=2571 	 commit=5e8dd555748f0f5ef8c7afb5bcc9aa42decc8c81 	 equal=419 	 total=1988 	 percentage=21.07645875251509
iteration=2572 	 commit=0e961ad47acbe2d67b72c90cc1ba0040f3907b75 	 equal=419 	 total=1989 	 percentage=21.06586224233283
iteration=2573 	 commit=c06cc609466d4527848bbf87268ec714942d554a 	 equal=419 	 total=1990 	 percentage=21.05527638190955
iteration=2574 	 commit=2fa476655fb1a733bcf8c408f14103bd7abed1b8 	 equal=419 	 total=1991 	 percentage=21.044701155198393
iteration=2575 	 commit=7a78495f3136c958acd39006e6d2f00d974c4626 	 equal=419 	 total=1992 	 percentage=21.03413654618474
iteration=2576 	 commit=3138afbe2e16f5a9ac3c40757e30b9563b23256b 	 equal=419 	 total=1993 	 percentage=21.023582538886103
iteration=2577 	 commit=4eef0aaad19cb442fc7b103eda9a249aa4c0ecef 	 equal=419 	 total=1994 	 percentage=21.013039117352054
iteration=2578 	 commit=ab09732986d551efea3f44367ec1221afea72c7d 	 equal=419 	 total=1995 	 percentage=21.002506265664163
iteration=2579 	 commit=b7fa64565af859776ca805ea5d1ee4a94a44c6b8 	 equal=419 	 total=1996 	 percentage=20.99198396793587
iteration=2580 	 commit=2622ed25282e2e75e1585b28ce9fa56fc032f7b7 	 equal=419 	 total=1997 	 percentage=20.981472208312468
iteration=2581 	 commit=9cb0607f6f685c78f4191743c387a067117524bb 	 equal=419 	 total=1998 	 percentage=20.97097097097097
iteration=2582 	 commit=8998032f66ce11d3eac6c0730a39a3e676b0733c 	 equal=419 	 total=1999 	 percentage=20.96048024012006
iteration=2583 	 commit=80b475353931613e49f4dffac6f2a9b41ef643a8 	 equal=420 	 total=2000 	 percentage=21.0
iteration=2584 	 commit=fe0838cd1c75e309f9d136d69f9d77e997181d80 	 equal=420 	 total=2001 	 percentage=20.98950524737631
iteration=2585 	 commit=8acaa2ce07ff19a99a8f6d97627df37fd15cc669 	 equal=420 	 total=2002 	 percentage=20.97902097902098
iteration=2586 	 commit=c676f13e1a7dd175f2a966c976e9f478dd69323b 	 equal=421 	 total=2003 	 percentage=21.018472291562656
iteration=2587 	 commit=9b47cee8b218e274c89cb3481ca360a785936f48 	 equal=421 	 total=2004 	 percentage=21.00798403193613
iteration=2588 	 commit=47e666c090d02291c2f36edf1dfdfb59798b7966 	 equal=421 	 total=2005 	 percentage=20.997506234413965
iteration=2589 	 commit=3059579253d784a2bfeae2de9d5854a0814bc526 	 equal=421 	 total=2006 	 percentage=20.98703888334995
iteration=2590 	 commit=72c2f756489e3dc88105ebd32058a9951847cb29 	 equal=421 	 total=2007 	 percentage=20.97658196312905
iteration=2591 	 commit=ec68ed66edf857123e54b090c28451530f974df1 	 equal=421 	 total=2008 	 percentage=20.966135458167333
iteration=2592 	 commit=f6a81dbe9770f0e64d04b4e7be17c826d53253aa 	 equal=422 	 total=2009 	 percentage=21.00547536087606
iteration=2593 	 commit=3904a66ab0ea441504afb74160fb6ff5efd8d33b 	 equal=422 	 total=2010 	 percentage=20.99502487562189
iteration=2594 	 commit=ffc5f78229be51a31a8a75c09d5f8d35fb7654bb 	 equal=422 	 total=2011 	 percentage=20.984584783689705
iteration=2595 	 commit=3f78748ef357cbb128c96d7a07866f0953be1792 	 equal=422 	 total=2012 	 percentage=20.974155069582505
iteration=2596 	 commit=d26bfb5ae4fd11b784298317b39a390ea2a5beb5 	 equal=422 	 total=2013 	 percentage=20.96373571783408
iteration=2597 	 commit=8d3dd04137348b604ec9ebee87df84c8ef5fdced 	 equal=422 	 total=2014 	 percentage=20.953326713008938
iteration=2598 	 commit=791d8d858502f34204e0460c73e5eb6d340bcd92 	 equal=422 	 total=2015 	 percentage=20.94292803970223
iteration=2599 	 commit=e85515958b0910e932cd50d5366c7406401d5236 	 equal=422 	 total=2016 	 percentage=20.932539682539684
iteration=2600 	 commit=dc59444cd120e38d0babaeb3a7ad3d36f63225e6 	 equal=422 	 total=2017 	 percentage=20.92216162617749
iteration=2601 	 commit=6c042e17b15f1381296a7ec1cd207741ade71170 	 equal=423 	 total=2018 	 percentage=20.961347869177406
iteration=2602 	 commit=18a583306babbd670b871ed11fa170de3f92157d 	 equal=423 	 total=2019 	 percentage=20.950965824665676
iteration=2603 	 commit=fc8d077612a235b42d5defd48d6ba923ed85a17f 	 equal=424 	 total=2020 	 percentage=20.99009900990099
